Genus,HS01_ave,HS03_ave,HS05_ave,HS09_ave,HS13_ave,HS15_ave,HS17_ave,HS19_ave,JW01,JW02,JW03,JW04,JW05,JW06,JW07,JW08,JW09,JW10,JW11,JW12,JW13,JW14,JW15,JW16,JW17,JW18,JW19,JW20,LZ01,LZ02_ave,LZ03,LZ04_ave,LZ05,LZ06_ave,LZ10,LZ11_ave,LZ13,LZ14_ave,LZ16,LZ17_ave,QZ01,QZ02,QZ03,QZ04,QZ05,QZ06,QZ07,QZ08,QZ09,YZ01,YZ02,YZ03,YZ04_ave,YZ05,YZ06_ave,YZ09,YZ10,YZ11,YZ12,YZ13,YZ14,YZ15,YZ16,YZ17,YZ18,YZ19,YZ20,YZ21,YZ22_ave,YZ24,YZ25,YZ26,YZ27,YZ28,YZ29_ave,YZ32_ave,YZ33_ave,MG01,MG02,MG03,MG04,MG05,MG06,MG07,MG08,MG09,MG10,MG11,MG12,MG13,MG14,MG15,AM01,AM02,AM03,AM04,AM05,AM06,AM07,AM08,AM09
Paramuribaculum,0,0,0,0,0,0,0,0,0.000929623,0,0,0.001488331,0,0,0,0,0,0,0,0,0,0,0,0.00210361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000308168,0,0,0.003661892,0,0.001076027,0,0,0,0,0.004310557,0,0,0,0,0,0,0.017799718,0.092816039,0.045014837,0,0.062895093,0.008528047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199401,0,0,0,0,0,0
Paraperlucidibaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029584173,0,0,0,0,0,0,0,0,0,0.006157939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraprevotella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013114372,0.006776525,0.007678486,0,0,0,0.02173724,0.010583897,0,0.005835645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003613827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pararhizobium,0.003139783,0,0,0.003054988,0,0,0,0,0.012085098,0.011673253,0.010224531,0,0,0,0.003793231,0.004585641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002446693,0,0.003492576,0,0.000605445,0.003661892,0,0.002690067,0,0.006568341,0,0,0,0,0.002834045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pararhodobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001540842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parascardovia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000504537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000192232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parasediminibacterium,0.004709675,0.001046397,0.004390423,0,0,0,0,0,0.048340391,0.057933921,0.05163388,0.008433878,0.014657714,0,0.009483077,0.004585641,0.007894707,0,0,0.008084401,0,0,0,0.00210361,0.027647413,0.005981398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004893385,0,0.93061741,0.003261437,0.012108895,0,0,0.00322808,0,0,0,0,0.003078969,0,0.003542557,0,0.009569836,0.02255266,8.6301E-05,0,0,0,0,0,0,0,0.050316823,0,0.336364769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parasegetibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003506016,0,0,0,0,0,0,0,0,0,0.006247942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parasporobacterium,0,0.019881548,0,0,0,0,0,0,0.047410768,0.047125353,0.071571715,0.05010716,0.051865758,0.018260101,0.013276308,0.033933747,0.010150338,0.012086584,0.015909633,0,0.006025185,0,0,0,0.004838297,0.006729073,0,0,0.00582861,0.017618966,0.029178248,0,0.021934352,0.031239709,0.030432136,0.011024893,0.013889275,0.016339806,0,0,0,0,0,0,0,0,0,0,0,0.007389017,0,0.010656127,0,0,0.048435581,0.00418502,0,0.00645616,0,0.001194244,0,0.008429127,0,0,0.004251068,0.006905362,0.005383033,0,0,0,0.009900377,0,0,0.005330093,0,0.03199743,0.023404291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parasutterella,0,0,0,0,0,0,0,0,0.004183303,0,0.01175821,0.008929989,0,0.046130781,0.025604309,0.050442056,0.027067567,0.042852434,0,0.016168802,0.006025185,0.032466654,0.022659466,0,0,0,0.003071064,0,0.026228744,0.032809677,0.012285578,0,0.00645128,0,0.033330435,0,0.009722492,0.017652826,0,0,0.006122424,0,0.035022367,0,0,0.020888772,0.031550314,0.014212116,0,0.00886682,0,0,0.011094065,0,0,0.00418502,0,0.010222253,0,0,0,0.010536409,0,0,0,0.009782596,0,0.016538618,0,0,0,0,0,0,0,0,0.004709693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parolsenella,0.001569892,0,0,0,0,0,0,0,0,0,0,0.002480552,0,0.003844232,0,0,0.003383446,0,0,0,0,0,0,0,0,0,0,0,0,0.015303653,0,0.011098435,0,0,0,0.005543946,0,0.000680825,0,0.002306368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parvibaculum,0.014129024,0.001569596,0,0,0,0,0,0.012188247,0.00976104,0.008214511,0.016870476,0.007441657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007559927,0,0.000243152,0,0,0,0,0,0,0,0,0,0,0,0.053200922,0.002446693,0,0.095121334,0,0,0.004708147,0.004252002,0.020444507,0.008534244,0,0.007753226,0,0,0,0.006376602,0.008056256,0.160892866,0.067657981,0,0,0,0,0.14193239,0,0,0.010239178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parvibium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003632669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paucilactobacillus,0,0,0.014049353,0.077443952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005583228,0,0,0,0.400999832,1.070881624,1.267960232
Paucisalibacillus,0,0,0,0,0,0,0,0,0.001859246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedobacter,0.024071671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020400134,0,0,0.032520997,0.007741536,0.000260331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030816847,0,0,0.007323785,0,0.01291232,0.009956618,0,0,0.015804613,0.007389527,0,0,0.021291533,0.26735729,0.063147449,0,0,0,0.018373403,0.012467034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001384299,0.002791614,0,0,0,0,0,0.005075902
Pedococcus,0.024071671,0,0,0,0,0,0,0,0.021846138,0.012537938,0,0,0,0.021143275,0,0,0,0,0,0,0.012050371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedomicrobium,0,0,0,0,0,0.009993879,0,0,0.004183303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000455579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004593351,0,0.003198056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pelagibius,0.00366308,0,0,0,0,0,0,0,0.001394434,0.002161713,0,0.062509922,0.011275165,0.012493753,0,0.019259694,0,0,0.009722554,0,0,0,0,0,0,0,0,0,0,0.000395297,0,0,0,0.006247942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018406037,0,0,0.020585122,0.005754402,0,0.01452636,0.0163573,0.002985609,0,0.008429127,0.003694763,0.004617749,0.006376602,0.01093349,0.007177377,0,0.000517806,0.20885002,0.103953963,0,0.006713018,0.067159167,0.007528207,0,0.019607702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pelistega,0.012559133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005380133,0,0,0,0,0,0,0.002125534,0,0.010167951,0,0,0,0,0,0,0,0,0.004818437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pelobacter,0,0,0,0,0,0,0.042080686,0.057894176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016028677,0.036141469,0.015356973,0.001161464,0.034836912,0.051220106,0,0,0,0.042016643,0,0,0,0,0,0,0,0,0,0,0,0.67092274,0.998250615,2.010133008,1.830828865,0.917550878,1.483642396,0.367758608,0.602366948,0.664984478,0.715454093,0.6634024,0.884975356,0.772318747,0.403960786,0.317305345,0.629158076,0.711827734,0.763194411,0.999834614,1.10832119,0,0,0,0,0,0,0.034381552,0.567518016,0,0,0,0,0,0,0,0.115740741,0.163853842,0.07360157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pelobium,0,0.34688069,0.001097606,0.011608955,0,0,0.342075257,0,0.005112926,0.003026399,0,0.003472773,0,0.008649521,0.063536619,0.03209949,0,0.006592682,0,0.008892841,0.006025185,0,0.019638204,0,0.109898465,0,0,0.004220228,0,0,0,0,0,0.000390496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002955607,0,0,0,0,0.014530674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031646086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007659286,0.001038224,0.001196406,0,0.025756367,0.026403205,0,0.004159498,0.002030361
Pelolinea,0.074308201,0.009417575,0.0965893,0.048116065,0.119633673,0.049969394,0.092306022,0.025900026,0.007901795,0.017293708,0.01329189,0.008433878,0.010147648,0.007688463,0,0.009171283,0,0,0.011490291,0.008084401,0.016354074,0.008793052,0.006042524,0.042072196,0.02211793,0.020187218,0.015355322,0,0.021857286,0,0,0.014776405,0,0.041848193,0,0.00100799,0.01111142,0.012838419,0,0.019626739,0,0,0,0,0,0,0,0,0,0.023644854,0.084410898,0.082342798,0.000616337,0.045660115,0.012058442,0.159030749,0.180001417,0.11782492,0.145793329,0.144503493,0.088608296,0.059003888,0.043105572,0.05607267,0.05809793,0.078836216,0.044858606,0.034580746,0.039223826,0.002373296,0,0.010105371,0.035483098,0,0.074203814,0.008055824,0.042675586,0.491826993,1.607076118,3.198178664,0.029738303,0,0,0,0,0,0,0.099585062,0,0,0.014443214,0,0.130207858,0.180997041,0.113259768,0.078457708,0.210404121,0.115960024,0.177720499,0.182639769,0.057188492
Pelomonas,0.03349102,0,0,0,0,0,0,0,0.052523694,0.023346505,0.027606233,0,0,0.03267597,0.022759386,0,0,0,0,0,0.021518519,0,0,0,0,0,0,0,0.032057354,0,0.018428367,0,0,0.001496903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018832589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06798159,0.023975066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pelosinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000195248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005669336,0.005918147,0.006400683,0,0.002215207,0,0,0.003298392,0,0.001726341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pelospora,0,0,0,0,0,0,0,0,0.002324057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007269423,0,0.004745611,0.021930786,0,0,0.006217801,0.00558446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001882052,0.001204609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pelotomaculum,0.007326161,0,1.27080786,0.630244078,0.345150023,0.011243114,1.176901776,0.356506239,0.011620286,0.003026399,0,0,0,0,0,0,0,0,0.00618708,0,0,0,0,0.023840911,0,0,0,0.002532137,0.051000335,0.000338826,0,0.004065125,0,0.023429782,0,0.02986171,0.087502431,0.049311199,0.041594774,0.024601258,0,0.063001666,0,0.139046417,0.220769917,0,0,0,0.00279223,0,0,0,0,0,0.003632669,0,0.009921338,0,0,0,0,0,0,0,0,0,0,0,0,0.003559944,0,0.003674681,0,0,0,0.043968233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073367825,0.02193411,0.053191666,0.108829718,0.035680007,0.012723638,0.052182791,0
Peptacetobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001171489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003604357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptoanaerobacter,0,0,0,0,0,0,0,0,0.031607179,0.05620455,0.035274631,0.023317193,0.018604022,0.035559144,0.038880618,0.038519388,0.010150338,0,0.025632187,0.013743482,0.018075556,0,0,0.007713236,0,0.026168616,0.002303298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008563424,0,0,0.002174291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006014043,0.000215753,0,0,0,0,0,0,0.002007682,0.009611619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptoclostridium,0,0,0.002195211,0,0,0,0,0,0.005112926,0.004323427,0.005623492,0.007937768,0,0,0.014224616,0.003668513,0.034962275,0,0,0.046889527,0,0.014204161,0,0.109387709,0.163810919,0.089720968,0.006142129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017126849,0,0,0.013045747,0.060544476,0.015170696,0,0.011836293,0,0,0,0,0,0,0,0,0.010167951,0,0.000604107,0,0,0,0,0,0,0.005420741,0.046568292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219174934,0.007562723,0.043991148
Peptococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011547344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001231588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151777971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptostreptococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004386157,0,0,0.002664772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peredibacter,0.005232972,0.004185589,0,0,0,0,0,0,0,0,0.00153368,0,0.002255033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029143049,0.009769491,0,0,0,0.035925665,0.010144045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00886682,0.008563424,0,0.002619432,0,0,0.00209251,0,0.017216427,0.012090179,0,0,0,0,0,0,0,0,0,0,0.007119887,0,0.00275601,0,0,0,0,0.025663021,0,0,0,0,0,0,0,0,0.049156153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perexilibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004843558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013840731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perlucidibaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.965478513,0,0.009687388,0.075193106,0,0,0,0,0.040351,0.019913235,0.014330925,0,0,0,0,0.049595794,0.004028128,0.011962295,0,0.007249288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Permianibacter,0,0,0.002195211,0,0,0,0,0.007617655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023326475,0.019545639,0,0,0,0,0,0,0,0,0.003460183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Persicirhabdus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075771927,0,0.058356497,0.000387155,0.089027663,0.04939779,0.027533838,0.000251998,0,0,0,0,0,0.046039679,0,0,0,0,0,0,0,0.007389017,0,0,0,0,0.001009075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000560957,0,0,0,0,0,0,0.008407168,0.000192232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perspicuibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001896615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petrimonas,0.500795412,0.289852039,0.251351701,0.192006012,2.319793185,0.131169659,0.078731607,4.85396956,1.788594457,0.931698502,1.591959429,0.590371488,0.628026677,0.709260754,0.541483722,0.592464874,0.265036598,0.104384134,0.79813327,0.543271757,0.599075564,0.28070128,0.216020242,0.570779458,0.428534894,0.505428119,0.070634482,0.113102121,0.918006033,1.133486822,1.042738455,0.621254278,0.265792733,0.953071449,0.549227603,0.56844348,0.676407678,1.181620831,3.990017254,4.129845803,0,4.04846282,0,23.92879685,25.59127837,0,0.02131778,2.495114585,2.501838218,0,0.089304283,0.070717932,0.000513614,0.022830057,0.001109982,0.104102366,0.095670045,0.07908796,0.064006827,0.08299994,0.025474885,0.025287381,0.076358441,0.039580708,0.067308578,0.046611194,0.049643524,0.012028086,0.000906161,0.206476724,0.21533321,0.128613819,0.248381683,0.259042502,0.138350413,0.252365614,0.015282473,0.462895993,0.236701134,1.105810928,2.0222046,2.028337062,1.031652989,0.800505582,0.64484127,0.393249222,0.351651946,0.232365145,0.852322143,0.218847404,0.24553464,0.111763062,0.04157898,0.017303732,0.070189152,0.235705571,0.302546615,0.38356008,0.045148395,0.18150536,0.08053764
Petrocella,0,0,0,0,0,0,0,0,0.013944343,0.011673253,0.006645945,0.027286077,0.027624154,0,0.006638154,0,0,0,0,0,0,0.008793052,0,0,0,0,0,0,0.016028677,0.016263661,0.009214184,0,0,0.000780993,0,0.00100799,0,0.008850728,0,0.00031656,0,0,0,0,0,0,0,0,0,0,0,0,0.009861391,0,0.015741564,0,0,0,0,0,0,0,0,0,0,0,0,0.031573725,0.0082849,0,0,0,0,0,0,0.00012548,0.002210672,0,0,0,0.089214909,0,0,0,0,0,0,0,0.034788659,0,0,0.027940766,0,0,0,0,0,0,0,0,0
Petroclostridium,0.035584209,0.007324781,0.063002566,0.013900197,0.114133275,0,0,0.010664717,0.115273239,0.571989382,0.57973089,1.072094777,0.576160919,0.735209318,1.272628994,1.707692872,1.615031522,1.062520602,0.653178833,3.584623469,2.527134852,2.156326939,1.152611503,1.485849718,0.269562272,1.256841224,2.532860389,2.722891363,0.403631224,0.214138204,0.152034031,0.126406017,0.055481007,0.181906221,0.17824537,0.246075611,0.183338426,0.12483417,0.124784323,0.098224142,0.071632361,0.078146297,0.342794679,0.009016662,0.088210497,0.277911486,0.324882965,0.174098419,0.204763545,0,0.006116732,0,0.007806935,0.075013046,0.091119437,0.005754402,0.001417334,0.003766093,0.002844748,0.001791366,0,0.002107282,0,0.001979035,0.002125534,0,0.002990574,0.004510532,0.005997923,0.021359661,0.024750944,0.017454733,0.003836011,0.020254352,0.025486118,0.094561817,0.131967522,0,0,0.314397225,0,0,0,0,0,0.065541537,0.040889761,0.091286307,0,0,0.052958452,0,0.535785277,0.220795626,0.317047589,2.878001588,0.905463252,1.213120252,1.334340279,0.570985612,0.586435837
Phaeobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phaeochromatium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004419343,0,0.003442963,0,0,0,0.004147112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002844748,0,0,0,0.012315878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phaeodactylibacter,0.112508896,0.099407739,0.031830565,0.01558044,0.13338467,0,0.02714883,0.053323583,0.70883746,0.761787824,0.565416547,0.279310208,0.506818656,0.19990005,0.267422784,0.156828937,0.14436036,0.110976816,0.078664298,0.117223817,0.061112593,0.050729147,0.039276408,0.101674473,0.029029783,0.018691868,0.019194153,0.024477325,0.061200402,0,0.018428367,0,0.009031792,0.000260331,0,0,0,0,0,0,0,0,0,0,0,0.001816415,0.001705422,0.001776514,0.00558446,0.00443341,0,0,0.002054456,0,0.063672608,0.038188305,0.027638013,0.01452636,0.032003414,0.022093509,0.028797696,0.023180099,0.010468496,0.007256463,0.020546829,0.012084384,0.008971721,0.025559682,0.00496231,0.086625292,0.07920302,0.101972385,0.059458164,0.061829075,0.018859728,0.024368239,0.1214428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003647279,0,0,0,0,0,0,0,0
Phascolarctobacterium,0.019361996,0.037147103,0,0,0.019251396,0.324801059,0,0.464676935,0.005112926,0.00648514,0.007157171,0.004961105,0.001127516,0.02306539,0.026552617,0.034850875,0.020300676,0.017580486,0.028283793,0.025061644,0.020657778,0.039906929,0.027191359,0.003506016,0,0.002243024,0,0,0.030600201,0.047887446,0.019964065,0.024777902,0.002580512,0.020175645,0.092745558,0.077048252,0.013889275,0.055292735,0.01078383,0.012798081,0.014081575,0.270180221,0.019103109,0.276194589,0.919630978,0.023613394,0.028139469,0.216734766,0.150780428,0.014778034,0.019573541,0.014531082,0.017257434,0.015220038,0.003935391,0,0,0.0242106,0.005689496,0,0.00886083,0.02423374,0.034484457,0.042879101,0.038968124,0.028772342,0.026915163,0.024056171,0.035081375,0.015426422,0.037126415,0.033072125,0.046032127,0.023452408,0.015762184,0.042763624,0.00024029,0,0,0,0,0.223713647,0.070339977,0,0,0,0,0.058091286,0.052182988,0.019895219,0.08184488,0,0,0,0,0,0.030109555,0.0021408,0.011081879,0.017394264,0
Phaselicystidaceae,0,0,0,0,0,0.037477045,0,0,0.031607179,0.003891084,0.002556133,0,0.009020132,0.03267597,0.034139079,0.033016618,0.01691723,0,0.052148242,0.038805126,0.029265186,0.017586104,0.083840024,0.100272067,0.080868682,0.142058199,0.057582458,0.494610768,0,0,0,0,0,0.000260331,0,0,0,0,0,0.002170699,0,0,0,0,0,0,0,0,0,0,0,0.062968022,0,0,0.058728142,0.014124442,0.002834668,0.011836293,0.011378992,0,0.002215207,0.007375486,0.018473816,0.01715164,0.014170227,0.013810724,0,0,0,0,0,0.00275601,0,0,0.002823078,0.527443129,0,0,0.087205681,0,0,0,0,0,0,0,0.556100752,0.049792531,0,0,0,0,0,0,0,0,0,0,0,0,0
